,_id_x,ghi,ghi90,ghi10,ebh,dni,dni10,dni90,dhi,air_temp,zenith,azimuth,cloud_opacity,period_end,period_x,_id_y,period_y,pv_estimate
176,5b6317df5f627d81d429d8b6,0,0,0,0,0,0,0,0,15,161,-146,0,2018-08-02 15:00:00+00:00,PT30M,5b6830513f5a57edb3b762a4,PT30M,0.0
175,5b631ebf5f627d81d429d8b8,0,0,0,0,0,0,0,0,15,157,-129,1,2018-08-02 15:30:00+00:00,PT30M,5b6830513f5a57edb3b762a3,PT30M,0.0
174,5b6325975f627d81d429d8ba,0,0,0,0,0,0,0,0,15,152,-118,1,2018-08-02 16:00:00+00:00,PT30M,5b6830513f5a57edb3b762a2,PT30M,0.0
173,5b632c725f627d81d429d8bc,0,0,0,0,0,0,0,0,15,146,-110,1,2018-08-02 16:30:00+00:00,PT30M,5b6830513f5a57edb3b762a1,PT30M,0.0
172,5b63334c5f627d81d429d8be,0,0,0,0,0,0,0,0,14,140,-103,1,2018-08-02 17:00:00+00:00,PT30M,5b6830513f5a57edb3b762a0,PT30M,0.0
171,5b633a245f627d81d429d8c0,0,0,0,0,0,0,0,0,14,134,-98,1,2018-08-02 17:30:00+00:00,PT30M,5b6830513f5a57edb3b7629f,PT30M,0.0
170,5b6340fb5f627d81d429d8c2,0,0,0,0,0,0,0,0,14,128,-93,2,2018-08-02 18:00:00+00:00,PT30M,5b6830513f5a57edb3b7629e,PT30M,0.0
169,5b6347d35f627d81d429d8c4,0,0,0,0,0,0,0,0,14,122,-89,2,2018-08-02 18:30:00+00:00,PT30M,5b6830513f5a57edb3b7629d,PT30M,0.0
168,5b634eaf5f627d81d429d8c6,0,0,0,0,0,0,0,0,13,116,-85,2,2018-08-02 19:00:00+00:00,PT30M,5b6830513f5a57edb3b7629c,PT30M,0.0
167,5b6355895f627d81d429d8c8,0,0,0,0,0,0,0,0,14,109,-81,1,2018-08-02 19:30:00+00:00,PT30M,5b6830513f5a57edb3b7629b,PT30M,0.0
166,5b635c615f627d81d429d8ca,0,0,0,0,0,0,0,0,14,103,-77,1,2018-08-02 20:00:00+00:00,PT30M,5b6830513f5a57edb3b7629a,PT30M,0.0
165,5b6363395f627d81d429d8cc,0,0,0,0,0,0,0,0,13,97,-73,1,2018-08-02 20:30:00+00:00,PT30M,5b6830513f5a57edb3b76299,PT30M,0.0
164,5b636a105f627d81d429d8ce,7,7,7,2,10,10,10,5,13,91,-69,1,2018-08-02 21:00:00+00:00,PT30M,5b6830513f5a57edb3b76298,PT30M,5.47328385935755
163,5b6370e85f627d81d429d8d0,54,54,51,21,122,116,122,34,13,86,-65,1,2018-08-02 21:30:00+00:00,PT30M,5b6830513f5a57edb3b76297,PT30M,50.8497270743488
162,5b637e995f627d81d429d8d4,128,131,124,70,380,337,412,58,13,80,-60,3,2018-08-02 22:00:00+00:00,PT30M,5b6830513f5a57edb3b76296,PT30M,175.736022505741
161,5b6385705f627d81d429d8d6,216,220,208,145,547,493,578,70,13,75,-55,2,2018-08-02 22:30:00+00:00,PT30M,5b6830513f5a57edb3b76295,PT30M,285.597973677288
160,5b638c475f627d81d429d8d8,310,310,298,234,674,650,674,75,14,70,-50,1,2018-08-02 23:00:00+00:00,PT30M,5b6830513f5a57edb3b76294,PT30M,373.05775573827
159,5b63931e5f627d81d429d8da,391,391,377,308,724,699,724,83,14,65,-44,1,2018-08-02 23:30:00+00:00,PT30M,5b6830513f5a57edb3b76293,PT30M,456.445326835506
158,5b6399f65f627d81d429d8dc,461,461,446,373,771,745,771,89,15,61,-37,1,2018-08-03 00:00:00+00:00,PT30M,5b6830513f5a57edb3b76292,PT30M,522.999386633241
157,5b63a0cd5f627d81d429d8de,521,521,502,428,807,779,807,93,16,58,-30,1,2018-08-03 00:30:00+00:00,PT30M,5b6830513f5a57edb3b76291,PT30M,576.655517821326
156,5b63a7a45f627d81d429d8e0,566,566,547,469,823,795,823,96,17,55,-22,1,2018-08-03 01:00:00+00:00,PT30M,5b6830513f5a57edb3b76290,PT30M,612.503482865094
155,5b63ae7c5f627d81d429d8e2,597,597,577,497,830,803,830,100,17,53,-14,1,2018-08-03 01:30:00+00:00,PT30M,5b6830513f5a57edb3b7628f,PT30M,637.674163614182
154,5b63b5545f627d81d429d8e4,612,612,582,509,832,790,832,103,18,52,-5,1,2018-08-03 02:00:00+00:00,PT30M,5b6830513f5a57edb3b7628e,PT30M,644.123535088674
153,5b63bc2c5f627d81d429d8e6,610,610,589,505,825,791,825,104,18,52,4,1,2018-08-03 02:30:00+00:00,PT30M,5b6830513f5a57edb3b7628d,PT30M,637.37701227615
152,5b63c3055f627d81d429d8e8,589,592,569,481,804,770,814,107,19,53,13,1,2018-08-03 03:00:00+00:00,PT30M,5b6830513f5a57edb3b7628c,PT30M,610.89171903587
151,5b63c9dd5f627d81d429d8ea,558,561,539,453,794,760,804,104,19,55,22,1,2018-08-03 03:30:00+00:00,PT30M,5b6830513f5a57edb3b7628b,PT30M,585.267238904708
150,5b63d0b55f627d81d429d8ec,513,518,487,412,779,718,797,100,19,58,30,1,2018-08-03 04:00:00+00:00,PT30M,5b6830513f5a57edb3b7628a,PT30M,557.3761717106
149,5b63d78f5f627d81d429d8ee,457,457,434,367,768,729,768,90,19,61,37,1,2018-08-03 04:30:00+00:00,PT30M,5b6830513f5a57edb3b76289,PT30M,508.967496292912
148,5b63de675f627d81d429d8f0,387,387,367,301,720,684,720,86,19,65,43,2,2018-08-03 05:00:00+00:00,PT30M,5b6830513f5a57edb3b76288,PT30M,441.95767473814
147,5b63e5405f627d81d429d8f2,306,306,290,224,640,609,640,81,19,69,49,4,2018-08-03 05:30:00+00:00,PT30M,5b6830513f5a57edb3b76287,PT30M,364.155254948228
146,5b63ec185f627d81d429d8f4,218,218,207,146,541,515,541,72,19,74,55,6,2018-08-03 06:00:00+00:00,PT30M,5b6830513f5a57edb3b76286,PT30M,264.960123688195
145,5b63f2f15f627d81d429d8f6,129,129,122,70,375,357,375,59,19,80,60,9,2018-08-03 06:30:00+00:00,PT30M,5b6830513f5a57edb3b76285,PT30M,163.041756944776
144,5b63f9ca5f627d81d429d8f8,51,52,48,16,96,84,100,35,19,85,65,1,2018-08-03 07:00:00+00:00,PT30M,5b6830513f5a57edb3b76284,PT30M,54.8563476696192
143,5b6400a15f627d81d429d8fa,5,5,4,1,6,6,6,4,19,91,69,1,2018-08-03 07:30:00+00:00,PT30M,5b6830513f5a57edb3b76283,PT30M,3.17538168975714
142,5b6407785f627d81d429d8fc,0,0,0,0,0,0,0,0,19,97,73,15,2018-08-03 08:00:00+00:00,PT30M,5b6830513f5a57edb3b76282,PT30M,0.0
141,5b640e505f627d81d429d8fe,0,0,0,0,0,0,0,0,19,103,77,17,2018-08-03 08:30:00+00:00,PT30M,5b6830513f5a57edb3b76281,PT30M,0.0
140,5b6415275f627d81d429d900,0,0,0,0,0,0,0,0,18,109,81,18,2018-08-03 09:00:00+00:00,PT30M,5b6830513f5a57edb3b76280,PT30M,0.0
139,5b641c015f627d81d429d902,0,0,0,0,0,0,0,0,18,115,85,19,2018-08-03 09:30:00+00:00,PT30M,5b6830513f5a57edb3b7627f,PT30M,0.0
138,5b6422d95f627d81d429d904,0,0,0,0,0,0,0,0,18,121,89,1,2018-08-03 10:00:00+00:00,PT30M,5b6830513f5a57edb3b7627e,PT30M,0.0
137,5b6429b05f627d81d429d906,0,0,0,0,0,0,0,0,18,127,93,1,2018-08-03 10:30:00+00:00,PT30M,5b6830513f5a57edb3b7627d,PT30M,0.0
136,5b6430885f627d81d429d908,0,0,0,0,0,0,0,0,18,133,97,1,2018-08-03 11:00:00+00:00,PT30M,5b6830513f5a57edb3b7627c,PT30M,0.0
135,5b64375f5f627d81d429d90a,0,0,0,0,0,0,0,0,18,140,103,21,2018-08-03 11:30:00+00:00,PT30M,5b6830513f5a57edb3b7627b,PT30M,0.0
134,5b643e375f627d81d429d90c,0,0,0,0,0,0,0,0,18,146,109,21,2018-08-03 12:00:00+00:00,PT30M,5b6830513f5a57edb3b7627a,PT30M,0.0
133,5b64450e5f627d81d429d90e,0,0,0,0,0,0,0,0,17,151,118,20,2018-08-03 12:30:00+00:00,PT30M,5b6830513f5a57edb3b76279,PT30M,0.0
132,5b644be65f627d81d429d910,0,0,0,0,0,0,0,0,17,157,129,54,2018-08-03 13:00:00+00:00,PT30M,5b6830513f5a57edb3b76278,PT30M,0.0
131,5b6452bf5f627d81d429d912,0,0,0,0,0,0,0,0,17,161,144,59,2018-08-03 13:30:00+00:00,PT30M,5b6830513f5a57edb3b76277,PT30M,0.0
130,5b64599c5f627d81d429d914,0,0,0,0,0,0,0,0,17,163,166,59,2018-08-03 14:00:00+00:00,PT30M,5b6830513f5a57edb3b76276,PT30M,0.0
129,5b6460745f627d81d429d916,0,0,0,0,0,0,0,0,17,164,-168,53,2018-08-03 14:30:00+00:00,PT30M,5b6830513f5a57edb3b76275,PT30M,0.0
128,5b64674b5f627d81d429d918,0,0,0,0,0,0,0,0,17,161,-146,48,2018-08-03 15:00:00+00:00,PT30M,5b6830513f5a57edb3b76274,PT30M,0.0
127,5b646e235f627d81d429d91a,0,0,0,0,0,0,0,0,16,157,-130,13,2018-08-03 15:30:00+00:00,PT30M,5b6830513f5a57edb3b76273,PT30M,0.0
126,5b6474fa5f627d81d429d91c,0,0,0,0,0,0,0,0,15,152,-118,12,2018-08-03 16:00:00+00:00,PT30M,5b6830513f5a57edb3b76272,PT30M,0.0
125,5b6482a95f627d81d429d920,0,0,0,0,0,0,0,0,15,146,-110,10,2018-08-03 16:30:00+00:00,PT30M,5b6830513f5a57edb3b76271,PT30M,0.0
124,5b6489805f627d81d429d922,0,0,0,0,0,0,0,0,14,140,-103,9,2018-08-03 17:00:00+00:00,PT30M,5b6830513f5a57edb3b76270,PT30M,0.0
123,5b6490575f627d81d429d924,0,0,0,0,0,0,0,0,14,134,-98,8,2018-08-03 17:30:00+00:00,PT30M,5b6830513f5a57edb3b7626f,PT30M,0.0
122,5b6497325f627d81d429d926,0,0,0,0,0,0,0,0,14,128,-93,6,2018-08-03 18:00:00+00:00,PT30M,5b6830513f5a57edb3b7626e,PT30M,0.0
121,5b649e0a5f627d81d429d928,0,0,0,0,0,0,0,0,14,122,-89,6,2018-08-03 18:30:00+00:00,PT30M,5b6830513f5a57edb3b7626d,PT30M,0.0
120,5b64a4e25f627d81d429d92a,0,0,0,0,0,0,0,0,13,115,-85,5,2018-08-03 19:00:00+00:00,PT30M,5b6830513f5a57edb3b7626c,PT30M,0.0
119,5b64abb95f627d81d429d92c,0,0,0,0,0,0,0,0,13,109,-81,4,2018-08-03 19:30:00+00:00,PT30M,5b6830513f5a57edb3b7626b,PT30M,0.0
118,5b64b2905f627d81d429d92e,0,0,0,0,0,0,0,0,13,103,-77,3,2018-08-03 20:00:00+00:00,PT30M,5b6830513f5a57edb3b7626a,PT30M,0.0
117,5b64b9675f627d81d429d930,0,0,0,0,0,0,0,0,13,97,-73,2,2018-08-03 20:30:00+00:00,PT30M,5b6830513f5a57edb3b76269,PT30M,0.0
116,5b64c03f5f627d81d429d932,7,7,7,2,12,12,12,5,13,91,-69,2,2018-08-03 21:00:00+00:00,PT30M,5b6830513f5a57edb3b76268,PT30M,5.47325269359934
115,5b64c7165f627d81d429d934,56,56,54,24,140,134,140,33,13,85,-65,2,2018-08-03 21:30:00+00:00,PT30M,5b6830513f5a57edb3b76267,PT30M,78.2489625313043
114,5b64cdee5f627d81d429d936,137,137,132,85,451,434,451,52,13,80,-60,1,2018-08-03 22:00:00+00:00,PT30M,5b6830513f5a57edb3b76266,PT30M,190.592005948976
113,5b64d4c65f627d81d429d938,227,227,216,163,617,586,617,63,13,75,-56,1,2018-08-03 22:30:00+00:00,PT30M,5b6830513f5a57edb3b76265,PT30M,293.863361133126
112,5b64db9e5f627d81d429d93a,314,314,298,242,697,661,697,72,14,70,-50,1,2018-08-03 23:00:00+00:00,PT30M,5b6830513f5a57edb3b76264,PT30M,386.230328987995
111,5b64e2765f627d81d429d93c,395,395,375,315,744,706,744,80,14,65,-44,0,2018-08-03 23:30:00+00:00,PT30M,5b6830513f5a57edb3b76263,PT30M,463.370886472671
110,5b64e94d5f627d81d429d93e,468,468,445,381,790,751,790,86,14,61,-38,0,2018-08-04 00:00:00+00:00,PT30M,5b6830513f5a57edb3b76262,PT30M,530.604057717982
109,5b64f0245f627d81d429d940,527,527,501,437,825,785,825,90,15,58,-30,0,2018-08-04 00:30:00+00:00,PT30M,5b6830513f5a57edb3b76261,PT30M,586.612117931311
108,5b64f6fd5f627d81d429d942,573,573,544,479,840,797,840,93,15,55,-22,0,2018-08-04 01:00:00+00:00,PT30M,5b6830513f5a57edb3b76260,PT30M,624.279504545049
107,5b64fdd45f627d81d429d944,603,603,573,506,847,804,847,97,16,53,-14,0,2018-08-04 01:30:00+00:00,PT30M,5b6830513f5a57edb3b7625f,PT30M,647.509261212336
106,5b6504ac5f627d81d429d946,619,619,588,519,847,804,847,100,16,52,-5,0,2018-08-04 02:00:00+00:00,PT30M,5b6830513f5a57edb3b7625e,PT30M,660.647558487258
105,5b650b845f627d81d429d948,619,619,588,519,846,804,846,100,17,52,4,0,2018-08-04 02:30:00+00:00,PT30M,5b6830513f5a57edb3b7625d,PT30M,647.596760230437
104,5b65125b5f627d81d429d94a,597,603,567,491,822,762,842,105,17,53,13,1,2018-08-04 03:00:00+00:00,PT30M,5b6830513f5a57edb3b7625c,PT30M,638.57458164937
103,5b6519325f627d81d429d94c,565,571,536,462,806,755,824,102,18,55,22,1,2018-08-04 03:30:00+00:00,PT30M,5b6830513f5a57edb3b7625b,PT30M,553.423068283486
102,5b65200a5f627d81d429d94e,478,517,438,332,620,458,778,146,18,57,30,9,2018-08-04 04:00:00+00:00,PT30M,5b6830513f5a57edb3b7625a,PT30M,528.419822025734
101,5b6526e15f627d81d429d950,428,457,384,298,618,424,753,130,18,61,37,8,2018-08-04 04:30:00+00:00,PT30M,5b6830513f5a57edb3b76259,PT30M,512.931286126659
100,5b652db85f627d81d429d952,358,393,278,233,555,184,740,125,18,65,44,9,2018-08-04 05:00:00+00:00,PT30M,5b6830513f5a57edb3b76258,PT30M,449.906918394454
99,5b6534905f627d81d429d954,278,311,163,159,456,49,663,118,18,69,50,10,2018-08-04 05:30:00+00:00,PT30M,5b6830513f5a57edb3b76257,PT30M,367.451868461242
98,5b653b675f627d81d429d956,195,221,60,90,334,4,544,105,18,74,55,11,2018-08-04 06:00:00+00:00,PT30M,5b6830513f5a57edb3b76256,PT30M,183.977881393653
97,5b65423f5f627d81d429d958,56,126,46,2,11,4,310,54,18,79,60,55,2018-08-04 06:30:00+00:00,PT30M,5b6830513f5a57edb3b76255,PT30M,67.8676117708359
96,5b6549175f627d81d429d95a,31,44,22,2,12,4,45,28,17,85,65,39,2018-08-04 07:00:00+00:00,PT30M,5b6830513f5a57edb3b76254,PT30M,20.7572606847475
95,5b654fef5f627d81d429d95c,4,5,3,0,2,2,8,4,17,91,69,15,2018-08-04 07:30:00+00:00,PT30M,5b6830513f5a57edb3b76253,PT30M,3.24882506047403
94,5b6556c65f627d81d429d95e,0,0,0,0,0,0,0,0,17,97,73,1,2018-08-04 08:00:00+00:00,PT30M,5b6830513f5a57edb3b76252,PT30M,0.0
93,5b655d9d5f627d81d429d960,0,0,0,0,0,0,0,0,17,103,77,1,2018-08-04 08:30:00+00:00,PT30M,5b6830513f5a57edb3b76251,PT30M,0.0
92,5b6564745f627d81d429d962,0,0,0,0,0,0,0,0,16,109,81,1,2018-08-04 09:00:00+00:00,PT30M,5b6830513f5a57edb3b76250,PT30M,0.0
91,5b656b4c5f627d81d429d964,0,0,0,0,0,0,0,0,16,115,85,1,2018-08-04 09:30:00+00:00,PT30M,5b6830513f5a57edb3b7624f,PT30M,0.0
90,5b6572275f627d81d429d966,0,0,0,0,0,0,0,0,16,121,89,1,2018-08-04 10:00:00+00:00,PT30M,5b6830513f5a57edb3b7624e,PT30M,0.0
89,5b657fd75f627d81d429d96a,0,0,0,0,0,0,0,0,16,127,93,1,2018-08-04 10:30:00+00:00,PT30M,5b6830513f5a57edb3b7624d,PT30M,0.0
88,5b6586af5f627d81d429d96c,0,0,0,0,0,0,0,0,16,133,98,0,2018-08-04 11:00:00+00:00,PT30M,5b6830513f5a57edb3b7624c,PT30M,0.0
87,5b658d875f627d81d429d96e,0,0,0,0,0,0,0,0,15,139,103,0,2018-08-04 11:30:00+00:00,PT30M,5b6830513f5a57edb3b7624b,PT30M,0.0
86,5b65945f5f627d81d429d970,0,0,0,0,0,0,0,0,15,145,110,0,2018-08-04 12:00:00+00:00,PT30M,5b6830513f5a57edb3b7624a,PT30M,0.0
85,5b659b365f627d81d429d972,0,0,0,0,0,0,0,0,15,151,118,0,2018-08-04 12:30:00+00:00,PT30M,5b6830513f5a57edb3b76249,PT30M,0.0
84,5b65a20e5f627d81d429d974,0,0,0,0,0,0,0,0,14,156,129,0,2018-08-04 13:00:00+00:00,PT30M,5b6830513f5a57edb3b76248,PT30M,0.0
83,5b65a8e75f627d81d429d976,0,0,0,0,0,0,0,0,14,161,145,0,2018-08-04 13:30:00+00:00,PT30M,5b6830513f5a57edb3b76247,PT30M,0.0
82,5b65afc35f627d81d429d978,0,0,0,0,0,0,0,0,14,163,166,0,2018-08-04 14:00:00+00:00,PT30M,5b6830513f5a57edb3b76246,PT30M,0.0
81,5b65b69c5f627d81d429d97a,0,0,0,0,0,0,0,0,13,163,-169,0,2018-08-04 14:30:00+00:00,PT30M,5b6830513f5a57edb3b76245,PT30M,0.0
80,5b65bd735f627d81d429d97c,0,0,0,0,0,0,0,0,13,161,-147,0,2018-08-04 15:00:00+00:00,PT30M,5b6830513f5a57edb3b76244,PT30M,0.0
79,5b65c44c5f627d81d429d97e,0,0,0,0,0,0,0,0,13,157,-130,0,2018-08-04 15:30:00+00:00,PT30M,5b6830513f5a57edb3b76243,PT30M,0.0
78,5b65cb235f627d81d429d980,0,0,0,0,0,0,0,0,13,152,-119,0,2018-08-04 16:00:00+00:00,PT30M,5b6830513f5a57edb3b76242,PT30M,0.0
77,5b65d1fb5f627d81d429d982,0,0,0,0,0,0,0,0,13,146,-110,0,2018-08-04 16:30:00+00:00,PT30M,5b6830513f5a57edb3b76241,PT30M,0.0
76,5b65d8d35f627d81d429d984,0,0,0,0,0,0,0,0,12,140,-104,0,2018-08-04 17:00:00+00:00,PT30M,5b6830513f5a57edb3b76240,PT30M,0.0
75,5b65dfaa5f627d81d429d986,0,0,0,0,0,0,0,0,12,134,-98,0,2018-08-04 17:30:00+00:00,PT30M,5b6830513f5a57edb3b7623f,PT30M,0.0
74,5b65e69a5f627d81d429d988,0,0,0,0,0,0,0,0,12,128,-94,0,2018-08-04 18:00:00+00:00,PT30M,5b6830513f5a57edb3b7623e,PT30M,0.0
73,5b65ed725f627d81d429d98a,0,0,0,0,0,0,0,0,12,121,-89,0,2018-08-04 18:30:00+00:00,PT30M,5b6830513f5a57edb3b7623d,PT30M,0.0
72,5b65f44a5f627d81d429d98c,0,0,0,0,0,0,0,0,12,115,-85,0,2018-08-04 19:00:00+00:00,PT30M,5b6830513f5a57edb3b7623c,PT30M,0.0
71,5b65fb225f627d81d429d98e,0,0,0,0,0,0,0,0,12,109,-81,0,2018-08-04 19:30:00+00:00,PT30M,5b6830513f5a57edb3b7623b,PT30M,0.0
70,5b6602005f627d81d429d990,0,0,0,0,0,0,0,0,12,103,-77,0,2018-08-04 20:00:00+00:00,PT30M,5b6830513f5a57edb3b7623a,PT30M,0.0
69,5b6608d75f627d81d429d992,0,0,0,0,0,0,0,0,11,97,-74,0,2018-08-04 20:30:00+00:00,PT30M,5b6830513f5a57edb3b76239,PT30M,0.0
68,5b660fae5f627d81d429d994,8,8,7,2,14,14,14,5,11,91,-69,0,2018-08-04 21:00:00+00:00,PT30M,5b6830513f5a57edb3b76238,PT30M,5.61157822138207
67,5b6616865f627d81d429d996,58,58,55,26,150,143,150,33,11,85,-65,0,2018-08-04 21:30:00+00:00,PT30M,5b6830513f5a57edb3b76237,PT30M,79.263104181546
66,5b661d5d5f627d81d429d998,136,139,129,80,420,351,457,56,11,80,-61,2,2018-08-04 22:00:00+00:00,PT30M,5b6830513f5a57edb3b76236,PT30M,192.974264404328
65,5b6624355f627d81d429d99a,227,228,217,160,582,533,588,68,12,74,-56,0,2018-08-04 22:30:00+00:00,PT30M,5b6830513f5a57edb3b76235,PT30M,249.080358855678
64,5b662b0e5f627d81d429d99c,283,308,266,163,450,361,612,119,12,69,-50,11,2018-08-04 23:00:00+00:00,PT30M,5b6830513f5a57edb3b76234,PT30M,379.59907637703
63,5b6631e65f627d81d429d99e,391,398,372,298,697,635,735,93,13,65,-44,2,2018-08-04 23:30:00+00:00,PT30M,5b6830513f5a57edb3b76233,PT30M,457.636681825508
62,5b6638be5f627d81d429d9a0,469,469,446,381,777,739,777,89,13,61,-38,0,2018-08-05 00:00:00+00:00,PT30M,5b6830513f5a57edb3b76232,PT30M,523.843025863821
61,5b663f995f627d81d429d9a2,501,521,475,378,699,606,777,122,14,57,-30,5,2018-08-05 00:30:00+00:00,PT30M,5b6830513f5a57edb3b76231,PT30M,568.71200362279
60,5b6646705f627d81d429d9a4,575,575,538,479,837,739,837,95,15,55,-22,0,2018-08-05 01:00:00+00:00,PT30M,5b6830513f5a57edb3b76230,PT30M,627.243040909533
59,5b664d495f627d81d429d9a6,606,606,575,509,851,809,851,97,16,53,-14,0,2018-08-05 01:30:00+00:00,PT30M,5b6830513f5a57edb3b7622f,PT30M,650.297525582807
58,5b6654205f627d81d429d9a8,621,621,590,522,852,810,852,98,17,52,-5,0,2018-08-05 02:00:00+00:00,PT30M,5b6830513f5a57edb3b7622e,PT30M,654.885002033853
57,5b665af75f627d81d429d9aa,621,621,590,519,843,801,843,102,17,52,4,0,2018-08-05 02:30:00+00:00,PT30M,5b6830513f5a57edb3b7622d,PT30M,650.745565059356
56,5b6661cf5f627d81d429d9ac,600,605,570,492,808,767,823,107,18,52,13,0,2018-08-05 03:00:00+00:00,PT30M,5b6830513f5a57edb3b7622c,PT30M,610.518778996699
55,5b6668a75f627d81d429d9ae,563,574,535,450,770,709,805,112,18,54,22,1,2018-08-05 03:30:00+00:00,PT30M,5b6830513f5a57edb3b7622b,PT30M,591.056581965808
54,5b666f7e5f627d81d429d9b0,522,527,496,418,768,719,785,103,18,57,30,0,2018-08-05 04:00:00+00:00,PT30M,5b6830513f5a57edb3b7622a,PT30M,554.51777508029
53,5b6676555f627d81d429d9b2,462,467,439,365,745,697,762,96,18,60,37,1,2018-08-05 04:30:00+00:00,PT30M,5b6830513f5a57edb3b76229,PT30M,516.19099384204
52,5b6684075f627d81d429d9b6,395,395,381,310,738,713,738,85,18,65,44,0,2018-08-05 05:00:00+00:00,PT30M,5b6830513f5a57edb3b76228,PT30M,451.637385702128
51,5b668adf5f627d81d429d9b8,313,313,303,236,672,650,672,78,18,69,50,0,2018-08-05 05:30:00+00:00,PT30M,5b6830513f5a57edb3b76227,PT30M,374.383425996311
50,5b6691b85f627d81d429d9ba,225,225,218,154,568,551,568,71,18,74,55,0,2018-08-05 06:00:00+00:00,PT30M,5b6830513f5a57edb3b76226,PT30M,276.260637475952
49,5b66988f5f627d81d429d9bc,136,136,132,78,404,391,404,58,18,79,60,0,2018-08-05 06:30:00+00:00,PT30M,5b6830513f5a57edb3b76225,PT30M,169.972879579691
48,5b669f6f5f627d81d429d9be,55,55,52,20,116,112,116,35,18,85,65,0,2018-08-05 07:00:00+00:00,PT30M,5b6830513f5a57edb3b76224,PT30M,66.8096595927991
47,5b66a6485f627d81d429d9c0,5,5,5,1,8,8,8,4,18,90,69,0,2018-08-05 07:30:00+00:00,PT30M,5b6830513f5a57edb3b76223,PT30M,3.21154071655013
46,5b66ad275f627d81d429d9c2,0,0,0,0,0,0,0,0,17,96,73,0,2018-08-05 08:00:00+00:00,PT30M,5b6830513f5a57edb3b76222,PT30M,0.0
45,5b66b4015f627d81d429d9c4,0,0,0,0,0,0,0,0,17,102,77,0,2018-08-05 08:30:00+00:00,PT30M,5b6830513f5a57edb3b76221,PT30M,0.0
44,5b66bad95f627d81d429d9c6,0,0,0,0,0,0,0,0,17,108,81,0,2018-08-05 09:00:00+00:00,PT30M,5b6830513f5a57edb3b76220,PT30M,0.0
43,5b66c1b05f627d81d429d9c8,0,0,0,0,0,0,0,0,17,115,85,0,2018-08-05 09:30:00+00:00,PT30M,5b6830513f5a57edb3b7621f,PT30M,0.0
42,5b66c8875f627d81d429d9ca,0,0,0,0,0,0,0,0,17,121,89,0,2018-08-05 10:00:00+00:00,PT30M,5b6830513f5a57edb3b7621e,PT30M,0.0
41,5b66cf5f5f627d81d429d9cc,0,0,0,0,0,0,0,0,17,127,93,1,2018-08-05 10:30:00+00:00,PT30M,5b6830513f5a57edb3b7621d,PT30M,0.0
40,5b66d63c5f627d81d429d9ce,0,0,0,0,0,0,0,0,17,133,98,1,2018-08-05 11:00:00+00:00,PT30M,5b6830513f5a57edb3b7621c,PT30M,0.0
39,5b66dd185f627d81d429d9d0,0,0,0,0,0,0,0,0,17,139,104,3,2018-08-05 11:30:00+00:00,PT30M,5b6830513f5a57edb3b7621b,PT30M,0.0
38,5b66e3ef5f627d81d429d9d2,0,0,0,0,0,0,0,0,16,145,110,4,2018-08-05 12:00:00+00:00,PT30M,5b6830513f5a57edb3b7621a,PT30M,0.0
37,5b66eafc5f627d81d429d9d4,0,0,0,0,0,0,0,0,16,151,118,6,2018-08-05 12:30:00+00:00,PT30M,5b6830513f5a57edb3b76219,PT30M,0.0
36,5b66f1d65f627d81d429d9d6,0,0,0,0,0,0,0,0,16,156,130,7,2018-08-05 13:00:00+00:00,PT30M,5b6830513f5a57edb3b76218,PT30M,0.0
35,5b66f8b45f627d81d429d9d8,0,0,0,0,0,0,0,0,16,160,145,9,2018-08-05 13:30:00+00:00,PT30M,5b6830513f5a57edb3b76217,PT30M,0.0
34,5b66ff8d5f627d81d429d9da,0,0,0,0,0,0,0,0,16,163,167,11,2018-08-05 14:00:00+00:00,PT30M,5b6830513f5a57edb3b76216,PT30M,0.0
33,5b6706645f627d81d429d9dc,0,0,0,0,0,0,0,0,15,163,-169,13,2018-08-05 14:30:00+00:00,PT30M,5b6830513f5a57edb3b76215,PT30M,0.0
32,5b670d415f627d81d429d9de,0,0,0,0,0,0,0,0,15,161,-147,15,2018-08-05 15:00:00+00:00,PT30M,5b6830513f5a57edb3b76214,PT30M,0.0
31,5b6714195f627d81d429d9e0,0,0,0,0,0,0,0,0,15,157,-131,18,2018-08-05 15:30:00+00:00,PT30M,5b6830513f5a57edb3b76213,PT30M,0.0
30,5b671af15f627d81d429d9e2,0,0,0,0,0,0,0,0,15,151,-119,20,2018-08-05 16:00:00+00:00,PT30M,5b6830513f5a57edb3b76212,PT30M,0.0
29,5b6721c85f627d81d429d9e4,0,0,0,0,0,0,0,0,15,146,-111,22,2018-08-05 16:30:00+00:00,PT30M,5b6830513f5a57edb3b76211,PT30M,0.0
28,5b6728a05f627d81d429d9e6,0,0,0,0,0,0,0,0,15,140,-104,24,2018-08-05 17:00:00+00:00,PT30M,5b6830513f5a57edb3b76210,PT30M,0.0
27,5b672f795f627d81d429d9e8,0,0,0,0,0,0,0,0,15,134,-99,26,2018-08-05 17:30:00+00:00,PT30M,5b6830513f5a57edb3b7620f,PT30M,0.0
26,5b6736515f627d81d429d9ea,0,0,0,0,0,0,0,0,14,128,-94,28,2018-08-05 18:00:00+00:00,PT30M,5b6830513f5a57edb3b7620e,PT30M,0.0
25,5b673d285f627d81d429d9ec,0,0,0,0,0,0,0,0,14,121,-90,30,2018-08-05 18:30:00+00:00,PT30M,5b6830513f5a57edb3b7620d,PT30M,0.0
